Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content_Low Fat,Item_Fat_Content_NA,Item_Fat_Content_Regular,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Item_Category_Broad_Drink,Item_Category_Broad_Food,Item_Category_Broad_Non-Consumable
FDP59,-0.7058380115257421,-0.7072370665583089,-0.3056009653212034,-0.5925284661423105,-0.129198582287885,1.7313329789899266,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDP60,0.0023816217837331834,-0.4296155619460276,1.0032778943924114,-0.64122477420803,-0.3016804694345962,0.9777929430272618,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ01,0.8421385734123121,1.2175224398072686,-0.3056009653212034,1.8303125935950924,1.931128465738653,1.4837412528879077,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ03,-0.24630907788720502,-0.13585718130881375,-0.3056009653212034,1.5597607253572427,0.4778388601441298,0.47184463316661523,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDQ04,-1.5834474288576599,-1.7060536616821176,-1.6144798250348182,-1.6166220906351065,1.165097689571582,-1.3797108837702177,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ07,0.818480782347725,1.1881062595534846,-0.3056009653212034,1.287878374502885,0.36694961423538697,0.49337434847983413,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDQ08,-0.8156101620654256,-1.1561111679851894,1.0032778943924114,-1.2793962147683826,-1.006097537598846,0.622552640359148,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDQ09,0.007680966982200585,-0.17288234685490958,0.348838464535604,-0.4237977130758369,-0.25574139482042485,-1.1999377609048394,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDQ10,1.5403273033104021,0.9363037565810955,1.0032778943924114,0.4936299557066045,-0.7097599327141716,0.008955753932406843,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDQ11,0.27756904744700867,0.5155347142309731,-0.3056009653212034,1.8789154779419766,0.1630881298968274,-1.5314953767284119,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ12,0.1986466564555465,0.4174023369043505,-0.3056009653212034,1.449523958639801,-0.6256670444747701,-0.034103676694030985,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ13,-0.35948795034018904,-0.5533316114705126,0.348838464535604,-0.9291867430604489,-1.235859576693586,-0.36781426404892553,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ14,-0.7367824022382218,-0.7457134303302579,-0.3056009653212034,0.1245823351104837,0.19716432516239255,-0.7618080542808331,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ15,-0.5057877302835947,-0.7049229937116779,0.348838464535604,-0.9573190946240399,2.147244518617234,1.6236844024238315,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDQ16,-0.06537429182524378,0.08911776527212449,-0.3056009653212034,-0.5134984430232161,-0.6023161966612054,1.4837412528879077,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ19,0.9573993314789794,2.1853147701567526,-0.9600403951780108,1.6255020298489826,-1.1338879001529207,-1.1751785882946377,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDQ20,-1.175397848575664,-1.2910894122354084,-0.3056009653212034,-1.6271317220860901,-0.8573523307921409,-0.9652638639907526,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDQ21,0.37182168704832314,0.20442919186695663,0.348838464535604,-0.3294257971867206,-1.076732625883166,1.8174518402428022,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDQ22,-1.4380939605568377,-1.4048319758833723,-1.6144798250348182,-1.63161391291846,-0.858807222263956,0.8486146511479475,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDQ23,-0.47077419950800603,-0.41495789955671364,-0.3056009653212034,-0.6213867307396056,-0.8910645204371179,-1.3474163108003896,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ24,1.0951823066391344,1.5321579038017397,-0.3056009653212034,1.7799121080375246,0.3124754768846537,0.622552640359148,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ25,0.0942684822785889,0.287618149624657,-0.3056009653212034,0.5149839485831154,-0.8086242988494706,-0.8995982322854343,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ26,-0.7347951477887965,-1.0843356881659572,1.0032778943924114,-1.3279070560425237,-0.047254199117363026,0.14889890346833037,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ27,-0.785517451831271,-0.523621269414191,-0.9600403951780108,-0.6171053472109381,-0.37268376984736384,-1.6402204390601678,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDQ28,0.14924918871268894,0.9292438733201875,-0.9600403951780108,0.2094787234708909,-0.20696250031467853,0.25654748003442535,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ31,-0.7955483552426559,-1.0051641401686306,0.348838464535604,-0.8557127466223996,-0.19260204500484085,-1.5121186329465148,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDQ32,0.18842649071564493,0.014400667427513506,0.348838464535604,-0.28733357959035294,-0.3764192842627472,1.0854415195933569,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDQ33,0.7859276618428531,1.9188041770574722,-0.9600403951780108,0.1459377086330866,0.4511298481153623,0.1166043304985018,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDQ34,-0.581492661690273,-0.9481807967055866,1.0032778943924114,-0.5530378459970402,2.3297003365478615,-0.421638552331973,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDQ36,-1.0537021713394288,-1.3675714808952462,1.0032778943924114,-1.6680057496146963,1.9491344267009538,-1.0664535259628818,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ37,1.7472856595434088,2.3429854963170333,-0.3056009653212034,0.8340033978509162,0.6584490751401069,1.7098032636767073,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ39,2.460426113394319,1.2921659972012445,1.657717324249219,0.7975085496157676,0.39704307590842586,0.4287852025401774,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDQ40,1.3279749707146697,0.15108785167342892,2.3121567541060264,0.568319585460394,-0.6034788117952741,-0.36781426404892553,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ44,0.07903286483299503,0.2686741295412202,-0.3056009653212034,-0.3252915291693217,-0.7213006809294326,1.6559789753936598,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDQ45,0.3422967637997185,0.1738363644030212,0.348838464535604,0.6856476061772039,-1.2236633358816273,-0.7122897090604293,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDQ46,-0.18460955879076224,-0.37212794110720465,0.348838464535604,-0.46641288873050907,0.7182015664793922,-1.140731043793487,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDQ47,-1.2686095453701367,-1.4069891624353164,-0.3056009653212034,-1.7203363784076962,2.5705962283076182,-1.2171615331554149,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ48,-0.5125065429459374,-0.7118848230384067,0.348838464535604,-0.7012897824036732,-0.7588795110816852,0.3211366259740828,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ49,-0.5830067603184066,-0.5545082586806639,-0.3056009653212034,0.24793385904779555,-0.5315129014483057,1.5913898294540025,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ51,-1.1506991147042354,-1.2603789200504583,-0.3056009653212034,-1.5182769821058923,-1.0551088722115292,0.6871417862988052,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
FDQ52,2.646660244654747,2.561547715602647,0.348838464535604,1.7296726978572594,1.0471865074087707,0.9024389394309951,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ55,-0.3524852441850712,0.14942093479238094,-0.9600403951780108,-0.41399896095667615,-1.2130924159573364,0.18119347643815892,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDQ56,0.022064903949469503,-0.41213394625235056,1.0032778943924114,-0.9161473077551081,0.9678884557386636,-1.338804424675102,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
FDQ57,-0.46661042828063864,-0.027958632137934845,-0.9600403951780108,0.07635636714648429,-0.7857136544218339,-1.1913258747795519,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDQ58,-0.28018703469169337,-0.4711624146282764,0.348838464535604,0.21058047905163152,-1.1644780707450717,-1.1827139886542641,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
FDQ59,-0.6814231711470884,-0.6768795685364043,-0.3056009653212034,-0.9049180528803912,-0.29244761743149933,-0.6477005631207722,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDQ60,-1.6777946996232327,-1.8305821580898023,-2.923358684748433,-0.31894193779610547,2.5761248144849827,-0.2494008298262209,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDR01,1.3326118977633292,0.7518222832752237,1.0032778943924114,0.9387134382654705,-0.2283768696697368,-1.593931551136747,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDR02,0.13827197365872063,-0.30892517667621794,1.0032778943924114,-0.49048353289904695,-0.9755500855052438,0.8378497934913379,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
FDR03,-0.4921608426303928,1.8017277796474127,-2.2689192548916255,1.0540355847519949,-1.3040066596852768,0.622552640359148,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
