Item_Identifier,Total_Sales,Avg_Sales,Store_Count,Avg_MRP,Avg_Visibility,Item_Weight,Item_Fat_Content,Broad_Category,Item_Type,Cluster,Cluster_Label
FDU47,3090.6436,1030.2145333333333,3,140.81713333333337,0.1396575563333333,12.8,Regular,Food,Breads,1,Food: Mass Market / High Rev
FDU48,2109.2544,703.0848,3,132.09506666666667,0.0678927556666666,18.85,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDU49,7876.414,1969.1035,4,85.904,0.03075166175,19.5,Regular,Food,Canned,1,Food: Low Viz / Economy
FDU50,9161.408,1832.2816,5,114.4176,0.0752237992,5.75,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDU51,25502.8032,4250.4672,6,177.11946666666665,0.0966084873333333,20.2,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDU52,7040.835,1760.20875,4,156.588,0.07576185475,7.56,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDU55,23689.8298,5922.45745,4,260.4778,0.0359365365,16.2,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDU56,11803.3024,3934.4341333333336,3,184.3266,0.044395576,16.85,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDU57,11285.31,2257.062,5,150.0508,0.101557103,8.27,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDU58,12535.0166,2507.00332,5,187.6698,0.03389176525,6.61,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDU59,13158.8712,3289.7178,4,162.7552,0.09628694925,5.78,Low Fat,Food,Breads,0,Food: Mass Market / High Rev
FDU60,9470.3392,3156.779733333333,3,168.94653333333335,0.0733914373333333,20.0,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDV01,17684.9796,2526.425657142857,7,154.18854285714286,0.1092858916,19.2,Regular,Food,Canned,1,Food: Mass Market / High Rev
FDV02,13346.6268,2669.32536,5,171.2706,0.0605696234,16.75,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDV03,15358.0086,3071.60172,5,155.03140000000002,0.0580669636,17.6,Low Fat,Food,Meat,0,Food: Mass Market / High Rev
FDV04,10056.2432,1436.6061714285715,7,157.51451428571428,0.16440628,7.825,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDV07,9836.5292,1967.30584,5,110.7228,0.03130495025,9.5,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDV08,2265.0516,566.2629,4,41.2204,0.02859797975,7.35,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDV09,15441.2336,1930.1542,8,148.2359,0.024257880875,12.099999999999998,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDV10,3451.5072,690.30144,5,42.1712,0.083523496,7.645,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDV11,6829.1106,1707.27765,4,174.3054,0.100047421,9.1,Regular,Food,Breads,1,Food: Mass Market / High Rev
FDV12,9065.5328,2266.3832,4,99.1134,0.06100721325,16.7,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDV13,7382.3904,1845.5976,4,87.9856,0.02761054675,17.35,Regular,Food,Canned,1,Food: Low Viz / Economy
FDV14,2900.2248,966.7416,3,88.95226666666667,0.0445053903333333,19.85,Low Fat,Food,Dairy,0,Food: Low Viz / Economy
FDV15,12152.1816,2025.3636,6,103.7648,0.1646221713333333,10.3,Low Fat,Food,Meat,0,Food: Low Viz / Economy
FDV16,3395.58,485.0828571428571,7,34.51294285714285,0.0919480421428571,7.75,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDV19,18613.1048,2659.014971428572,7,160.8720857142857,0.0390906571428571,14.85,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDV20,15514.4716,1939.30895,8,127.3303,0.0719703937142857,20.2,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDV21,8010.9056,2002.7264,4,125.3204,0.19986067625,11.5,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDV22,15176.911,2529.485166666667,6,156.91299999999998,0.0110755754999999,14.85,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDV23,10209.3772,2041.8754400000005,5,124.9846,0.1217533636,11.0,Low Fat,Food,Breads,0,Food: Low Viz / Economy
FDV24,5992.2,1498.05,4,149.205,0.1266771726666666,5.635,Low Fat,Food,Baking Goods,0,Food: Mass Market / High Rev
FDV25,22104.56,4420.912,5,221.7056,0.054276717,5.905,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDV26,28481.5924,3560.19905,8,195.0794,0.0843325625714285,20.25,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDV27,2567.9906,855.9968666666667,3,89.0514,0.0501015806666666,7.97,Regular,Food,Meat,1,Food: Low Viz / Economy
FDV28,3361.6242,480.2320285714286,7,33.99865714285714,0.1776181018333333,16.1,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDV31,4587.362,1529.1206666666667,3,176.17033333333333,0.1427783335,9.8,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDV32,6767.857,1127.9761666666666,6,63.201,0.1000038423333333,7.785,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDV33,12916.52,3229.13,4,258.3804,0.02739594825,9.6,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDV34,4212.5166,842.50332,5,73.72380000000001,0.0129807352,10.695,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDV35,12410.512,3102.628,4,155.9564,0.1283803365,19.5,Low Fat,Food,Breads,0,Food: Mass Market / High Rev
FDV36,9740.654,2435.1635,4,126.252,0.03075123075,18.7,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDV37,14435.2098,2405.8683,6,196.9926,0.0928606628333333,13.0,Regular,Food,Canned,1,Food: Mass Market / High Rev
FDV38,6715.2588,746.1398666666666,9,54.66226666666667,0.1179684926666666,19.25,Low Fat,Food,Dairy,0,Food: Low Viz / Economy
FDV39,19378.7748,2768.3964,7,197.38545714285715,0.0072929158333333,11.3,Low Fat,Food,Meat,0,Food: Mass Market / High Rev
FDV40,4212.5166,842.50332,5,73.5038,0.01469548175,17.35,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDV43,2051.9956,683.9985333333334,3,44.7086,0.076916308,16.0,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDV44,14471.8288,2411.9714666666664,6,190.7188,0.0398990023333333,8.365,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDV45,24971.4948,3567.3564,7,187.74131428571428,0.0498923077142857,16.75,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDV46,11884.53,1980.755,6,140.63466666666667,0.0142076546666666,18.2,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDV47,7356.424199999999,1226.0707,6,84.73993333333333,0.0624425392,17.1,Low Fat,Food,Breads,0,Food: Low Viz / Economy
FDV48,7856.44,1309.4066666666668,6,78.48106666666666,0.0574616494999999,9.195,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDV49,27753.873,4625.6455,6,263.8559333333333,0.0258384968333333,10.0,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDV50,8991.629,1798.3258,5,122.633,0.1228274456,14.3,Low Fat,Food,Dairy,0,Food: Low Viz / Economy
FDV51,12599.5992,2099.9332,6,165.36753333333334,0.0362149795,16.35,Low Fat,Food,Meat,0,Food: Mass Market / High Rev
FDV52,10252.6542,2050.5308400000004,5,118.8466,0.1218442752,20.7,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDV55,8273.2308,2757.7436,3,145.31106666666665,0.0550130726666666,17.75,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDV56,2912.2092,970.7364,3,107.79293333333334,0.0135791953333333,16.1,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDV57,28223.262,4031.894571428572,7,179.49457142857142,0.0659168052,15.25,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDV58,7438.3176,2479.4392000000003,3,195.8785333333333,0.121305569,20.85,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDV59,17852.7612,3570.55224,5,218.4166,0.056139218,13.35,Low Fat,Food,Breads,0,Food: Mass Market / High Rev
FDV60,24158.553,2684.2836666666667,9,196.0776666666667,0.13838280375,20.2,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDW01,5641.3234,1410.33085,4,153.9682,0.0799868013333333,14.5,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDW02,15646.3,2607.7166666666667,6,125.53706666666666,0.043348831,4.805,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDW03,8257.9174,2064.47935,4,104.8556,0.02454454975,5.63,Regular,Food,Meat,1,Food: Low Viz / Economy
FDW04,8439.015,2813.005,3,130.2976666666667,0.0578857385,8.985,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDW07,8146.7288,1163.8184,7,88.77997142857143,0.1564962225714286,18.0,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDW08,5645.984,1411.496,4,106.378,0.14837984775,12.1,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDW09,6655.3368,950.7624,7,80.24448571428572,0.0284290598571428,13.65,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDW10,5998.857999999999,2999.429,2,174.937,0.09468683,21.2,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDW11,4643.955,928.791,5,61.2394,0.0488368158,12.6,Low Fat,Food,Breads,0,Food: Low Viz / Economy
FDW12,13933.8624,1990.5517714285716,7,144.87297142857142,0.0390143481428571,8.315,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDW13,9192.0348,919.20348,10,51.3124,0.1119029338999999,8.5,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDW14,4360.99,1453.6633333333332,3,87.51979999999999,0.038261014,8.3,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDW15,8462.9838,2820.9946,3,147.90673333333334,0.0550058706666666,15.35,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDW16,8912.398799999999,2228.0997,4,92.9304,0.0414315135,17.35,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDW19,12743.412,1820.4874285714288,7,110.28557142857144,0.0422529207142857,12.35,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDW20,7883.072,1970.768,4,123.673,0.02818196775,20.75,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDW21,8646.0788,1729.2157599999998,5,100.5758,0.0059636336,5.34,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDW22,14189.5296,4729.8432,3,222.07806666666667,0.0302983203333333,9.695,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDW23,3205.1612,534.1935333333333,6,37.64973333333333,0.0923107463333333,5.765,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDW24,5249.1672,656.1459,8,49.3909,0.0441639545,6.8,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDW25,5795.1232,1159.02464,5,84.9224,0.0373667218,5.175,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDW26,22460.0972,2495.566355555556,9,222.4772,0.1240440839999999,11.8,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDW27,11789.9864,1964.9977333333331,6,155.36473333333333,0.1698026133333333,5.86,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDW28,19966.0104,2852.2872,7,196.25948571428572,0.0988026601666666,18.25,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDW31,12342.6004,2468.52008,5,199.0342,0.0432106128,11.35,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDW32,6699.2796,957.0399428571428,7,86.23105714285714,0.1135569125714285,18.35,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDW33,6498.2080000000005,1624.552,4,106.003,0.0992945952499999,9.395,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDW34,26974.887,3853.5552857142857,7,243.75985714285716,0.0400436088333333,9.6,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDW35,2978.1234,496.3539,6,42.1954,0.0125012423333333,10.6,Low Fat,Food,Breads,0,Food: Low Viz / Economy
FDW36,5081.3856000000005,1270.3464,4,106.9372,0.06757041975,11.15,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDW37,4617.9888,1539.3296,3,90.1488,0.124167903,19.2,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDW38,4476.1734,639.4533428571428,7,54.58694285714286,0.1575039298,5.325,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDW39,13938.523,2323.0871666666667,6,176.35366666666667,0.0424463144,6.69,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDW40,9403.7592,2350.9398,4,143.08120000000002,0.1229591794999999,14.0,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDW43,14800.734,3700.1835,4,226.4036,0.022460999,20.1,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDW44,11590.2464,1931.7077333333332,6,170.32813333333334,0.03914792,9.5,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDW45,16185.598,2697.5996666666665,6,147.17513333333332,0.0390341653333333,18.0,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDW46,5937.6044,989.6007333333332,6,64.81506666666667,0.0792253716666666,13.0,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDW47,8650.7394,1441.7899,6,121.97473333333332,0.0574080205,15.0,Low Fat,Food,Breads,0,Food: Low Viz / Economy
FDW48,6606.0676,825.75845,8,80.3493,0.0085499117142857,18.0,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDW49,22387.525,2487.5027777777777,9,179.34464444444444,0.09036129325,19.5,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDW50,11029.6428,1575.6632571428574,7,167.27294285714285,0.0838178085714285,13.1,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDW51,19175.04,3195.84,6,213.7393333333333,0.1053917316666666,6.155,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDW52,14800.734,3700.1835,4,164.1276,0.037536952,14.0,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDW55,20418.7544,4083.750880000001,5,249.1292,0.025639529,12.6,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDW56,27130.6842,4521.7807,6,191.8495333333333,0.07893845,7.68,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDW57,17178.9716,3435.79432,5,177.3428,0.11606237125,8.31,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDW58,3387.5904,1693.7952,2,105.6622,0.0075492365,20.75,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDW59,6849.0846,1141.5141,6,84.92326666666666,0.0233314149999999,13.15,Low Fat,Food,Breads,0,Food: Low Viz / Economy
FDW60,9527.598,3175.866,3,176.60366666666667,0.0170412096666666,5.44,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDX01,8505.595,1417.5991666666666,6,116.265,0.0268885416666666,10.1,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDX02,16652.9896,4163.2474,4,225.0904,0.0571036315,16.0,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDX03,2807.0128,467.83546666666666,6,45.6744,0.0755815663333333,15.85,Regular,Food,Meat,1,Food: Low Viz / Economy
FDX04,5464.8864,607.2096,9,48.1376,0.0450742832222222,19.6,Regular,Food,Frozen Foods,1,Food: Low Viz / Economy
FDX07,18126.405,3021.0675,6,182.9283333333333,0.02291051,19.2,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDX08,9923.749,1984.7498,5,180.0718,0.0260332092,12.85,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDX09,19055.196,3175.866,6,176.25366666666665,0.0734123383333333,9.0,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDX10,1164.4842,291.12105,4,35.4624,0.1237984195,6.385000000000001,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDX11,18721.6302,3120.2717,6,181.83006666666665,0.1068701323333333,16.0,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDX12,14220.1564,3555.0391,4,240.9196,0.03046699825,18.2,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDX13,23406.8648,4681.37296,5,249.24920000000003,0.0477870386,7.725,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDX14,3536.0638,884.01595,4,74.7354,0.0891427035,13.1,Low Fat,Food,Dairy,0,Food: Low Viz / Economy
FDX15,13478.4552,2246.4092,6,160.89113333333333,0.156292723,17.2,Low Fat,Food,Meat,0,Food: Mass Market / High Rev
FDX16,12433.815,2072.3025,6,149.28833333333333,0.0746917919999999,17.85,Low Fat,Food,Frozen Foods,0,Food: Mass Market / High Rev
FDX19,24304.3632,3472.0518857142856,7,234.0243714285714,0.0969036721428571,19.1,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDX20,28975.616,3219.5128888888885,9,226.88311111111116,0.0461462838888888,7.365,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDX21,9936.3992,1242.0499,8,109.4162,0.100124921375,7.05,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDX22,12623.568,3155.892,4,209.9678,0.027298154,6.785,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDX23,5294.4416,882.4069333333333,6,94.6936,0.0330692185,6.445,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDX24,7033.5112,1406.70224,5,93.6262,0.0160124766,8.355,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDX25,14959.1944,2991.83888,5,181.7892,0.102071718,16.7,Low Fat,Food,Canned,0,Food: Mass Market / High Rev
FDX26,17695.632400000002,2527.947485714286,7,182.01491428571427,0.108696978,17.7,Low Fat,Food,Dairy,0,Food: Mass Market / High Rev
FDX27,5861.7032,1172.34064,5,93.5636,0.1296048592,20.7,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDX28,6646.6814,2215.5604666666663,3,100.27086666666666,0.1254212479999999,6.325,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDX31,29679.3666,3297.7074,9,233.8291333333333,0.0162608532857142,20.35,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDX32,12714.1168,1816.3024,7,144.20717142857143,0.11257344,15.1,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDX33,16687.6112,2781.2685333333334,6,159.5578,0.1175112161666666,9.195,Regular,Food,Snack Foods,1,Food: Mass Market / High Rev
FDX34,16027.8034,2671.300566666667,6,120.87646666666669,0.0720170203333333,6.195,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDX35,16166.9556,3233.39112,5,227.9236,0.09504806,5.035,Regular,Food,Breads,1,Food: Mass Market / High Rev
FDX36,25429.5652,3632.7950285714287,7,225.08325714285715,0.1422725581428571,9.695,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDX37,12184.14,2030.69,6,100.27,0.0715505843999999,16.2,Low Fat,Food,Canned,0,Food: Low Viz / Economy
FDX38,1965.4416,393.08832,5,47.857600000000005,0.0619740472,10.5,Regular,Food,Dairy,1,Food: Low Viz / Economy
FDX39,19206.3326,3841.26652,5,211.0586,0.0563295327999999,14.3,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDX40,3591.3252,513.0464571428572,7,39.002114285714285,0.1226115511666666,12.85,Low Fat,Food,Frozen Foods,0,Food: Low Viz / Economy
FDX43,9987.0,1664.5,6,166.11666666666667,0.0950157213333333,5.655,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDX44,8475.634,1412.6056666666666,6,89.48386666666666,0.0430053641666666,9.3,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDX45,19088.486,2386.06075,8,155.913,0.1162178021428571,16.75,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDX46,6932.975399999999,1155.4959,6,58.47286666666667,0.0580999174,12.3,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDX47,16498.523999999998,2356.932,7,157.12879999999998,0.0383439895714285,6.55,Regular,Food,Breads,1,Food: Mass Market / High Rev
FDX48,5715.227199999999,1428.8067999999998,4,154.2906,0.0514744532499999,17.75,Regular,Food,Baking Goods,1,Food: Mass Market / High Rev
FDX49,21671.79,4334.358,5,232.49,0.1018688556,4.615,Regular,Food,Canned,1,Food: Mass Market / High Rev
FDX50,11383.8484,1422.98105,8,109.9478,0.080967613875,20.1,Low Fat,Food,Dairy,0,Food: Low Viz / Economy
FDX51,12527.6928,2505.53856,5,195.4452,0.0250463074,9.5,Regular,Food,Meat,1,Food: Mass Market / High Rev
FDX52,13129.576,2625.9152000000004,5,193.882,0.0484074524,11.5,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDX55,15457.8786,3091.57572,5,217.2366,0.065644483,15.1,Low Fat,Food,Fruits and Vegetables,0,Food: Mass Market / High Rev
FDX56,25468.8474,4244.8079,6,207.48046666666664,0.0851575784,17.1,Regular,Food,Fruits and Vegetables,1,Food: Mass Market / High Rev
FDX57,10012.3004,1668.7167333333334,6,96.7568,0.0536819606,17.25,Regular,Food,Snack Foods,1,Food: Low Viz / Economy
FDX58,27830.44,3478.805,8,182.87,0.0474681133749999,13.15,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDX59,2886.243,577.2486,5,33.6558,0.0516656826,10.195,Low Fat,Food,Breads,0,Food: Low Viz / Economy
FDX60,8628.768,1438.128,6,79.91266666666667,0.0806758458333333,14.35,Low Fat,Food,Baking Goods,0,Food: Low Viz / Economy
FDY01,7486.921,1871.73025,4,116.0584,0.17047961825,11.8,Regular,Food,Canned,1,Food: Low Viz / Economy
FDY02,22880.217,3268.602428571428,7,263.0195714285714,0.1084725833333333,8.945,Regular,Food,Dairy,1,Food: Mass Market / High Rev
FDY03,11477.0604,1434.63255,8,111.6577,0.089735736625,17.6,Regular,Food,Meat,1,Food: Low Viz / Economy
FDY04,14354.648,2392.441333333333,6,162.971,0.0425350701666666,17.7,Regular,Food,Frozen Foods,1,Food: Mass Market / High Rev
FDY07,5053.422,721.9174285714286,7,46.183057142857145,0.1218795733333333,11.8,Low Fat,Food,Fruits and Vegetables,0,Food: Low Viz / Economy
FDY08,7164.6738,1791.16845,4,139.9838,0.200014172,9.395,Regular,Food,Fruits and Vegetables,1,Food: Low Viz / Economy
FDY09,2101.2648,700.4216,3,174.27206666666666,0.0372149283333333,15.6,Low Fat,Food,Snack Foods,0,Food: Mass Market / High Rev
FDY10,12596.936,2099.489333333333,6,114.13426666666668,0.0491371463333333,17.6,Low Fat,Food,Snack Foods,0,Food: Low Viz / Economy
FDY11,4943.5650000000005,988.713,5,66.07419999999999,0.0296222476,6.71,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
FDY12,2327.6368,465.52735999999993,5,50.0608,0.16463882975,9.8,Regular,Food,Baking Goods,1,Food: Low Viz / Economy
